// equities_solstice_equinox.csv

Symbol,Date,Open,High,Low,Close,Volume
AXP,2022-09-22,142.8261910944169,142.8933641868787,136.73193534548685,137.26937866210938,3249400.0
AXP,2022-12-21,141.67582697817076,142.36946746546755,141.01108695283358,141.71437072753906,2107100.0
AXP,2025-03-20,266.7885866108085,272.2625860671771,265.9853375129534,268.5735778808594,2129500.0
AXP,2025-06-20,296.0803766586537,298.23945462770223,295.14514158299784,297.0852966308594,5687000.0
AXP,2025-09-22,338.65193912789897,344.63677485091665,337.52479019625883,340.11822509765625,3328000.0
BA,2005-06-21,44.77152903456678,44.778589604472884,44.27014236816682,44.33369827270508,4041000.0
BA,2005-09-22,44.19463409062687,44.520691192583016,43.98199003555346,44.30804443359375,3215700.0
BA,2005-12-21,50.49680649664351,50.881029707442046,50.0770049515428,50.08412170410156,2974700.0
BA,2015-03-20,136.44017726815875,136.8362024742929,135.94736141758491,135.9649658203125,4464300.0
BA,2015-09-23,120.02547913218325,120.32852548781017,117.30694305846963,117.36042022705078,4907500.0
BA,2015-12-21,125.74500419048984,127.29652198231813,125.2876104450735,126.36380767822266,3746400.0
BA,2018-03-20,317.8022454095122,325.3297608378327,316.9977832432169,323.3473205566406,6500500.0
BA,2018-06-21,328.3481931039969,328.3481931039969,323.58396161430505,324.9891662597656,4048300.0
BA,2018-12-21,300.34177938865116,306.0553616793808,295.4055723794899,295.9302673339844,7641700.0
BA,2022-06-21,139.1699981689453,140.94000244140625,135.83999633789062,136.75,10519900.0
BA,2022-09-22,143.1300048828125,143.6999969482422,138.2899932861328,138.7100067138672,6311800.0
BA,2022-12-21,190.0399932861328,196.39999389648438,189.72000122070312,196.0,9175400.0
BA,2025-03-20,171.13999938964844,173.10000610351562,170.30999755859375,172.8300018310547,4934400.0
BA,2025-06-20,198.66000366210938,200.67999267578125,197.4499969482422,198.75,8934700.0
BA,2025-09-22,215.1699981689453,215.89999389648438,211.42999267578125,212.08999633789062,7467700.0
BABA,2015-03-20,81.98717678537814,82.43353462568655,80.80954968672665,80.91401672363281,21181500.0
BABA,2015-09-23,58.843098317743475,59.16599474612303,56.677794987903326,56.98169708251953,22684600.0
BABA,2015-12-21,78.96714636995654,79.51797124845619,78.28336476155674,78.70123291015625,8094600.0
BABA,2018-03-20,185.14303821950034,189.18874821282725,184.7536597897884,188.9418182373047,11952000.0
BABA,2018-06-21,195.48522496287686,195.63717964825778,190.92668583982382,192.037841796875,13963800.0
BABA,2018-12-21,130.18419359648374,130.2886606271407,123.6787769871651,125.3597412109375,28790600.0
BABA,2022-06-21,100.62967866153458,101.67624003129104,98.64481964206581,101.03804779052734,33975000.0
BABA,2022-09-22,78.47329204228367,79.09059521623622,76.13704330700263,76.6498794555664,19141200.0
BABA,2022-12-21,81.6832762780963,83.9407004514567,81.16094108318057,83.3927230834961,18212900.0
BABA,2025-03-20,134.89502478083517,136.67986016529943,134.10339683939705,134.63442993164062,23646800.0
BABA,2025-06-20,114.11000061035156,114.427001953125,112.62200164794922,113.01000213623047,12737300.0
BABA,2025-09-22,163.75999450683594,167.43499755859375,163.02999877929688,164.25,18667700.0
BAC,2005-06-21,29.745078684580342,30.095319979880717,29.745078684580342,29.980697631835938,12812100.0
BAC,2005-09-22,27.1949556247621,27.227169011699456,26.937246071539374,27.182069778442383,16441800.0
BAC,2005-12-21,30.52352368108746,30.60818531478941,30.223954804019957,30.37373924255371,13973100.0
BAC,2015-03-20,12.496899804613117,12.679975803805833,12.449141376376081,12.60833740234375,99867700.0
BAC,2015-09-23,12.49464670439729,12.694881422327791,12.47862756032213,12.59075927734375,78117500.0
BAC,2015-12-21,13.638231554915416,13.678392167627267,13.469561577437837,13.630199432373047,65150300.0
BAC,2018-03-20,26.66635993135623,26.78280640529948,26.51664054327113,26.599817276000977,44784500.0
BAC,2018-06-21,24.39509762110082,24.595538037360125,24.21971424805664,24.461912155151367,68322600.0
BAC,2018-12-21,20.177404118376373,20.683738298441416,19.62887609396924,19.721704483032227,160800400.0
BAC,2022-06-21,30.026644150458157,30.391822128569835,29.78014953762207,29.99012565612793,53537200.0
BAC,2022-09-22,30.610446914296393,30.711529199955447,29.765004983335697,29.866090774536133,47527500.0
BAC,2022-12-21,30.059182604799588,30.38269637776743,29.957505840142357,30.207075119018555,32544000.0
BAC,2025-03-20,41.072270753046,42.016463774674655,40.96408544761817,41.78041458129883,41018100.0
BAC,2025-06-20,44.82642202148282,45.16279345969375,44.786848023108774,45.0143928527832,64591600.0
BAC,2025-09-22,51.49240433157024,52.07935424265834,51.49240433157024,51.65157699584961,27468000.0
C,2005-06-21,298.25814081974886,299.33170104279566,298.06869808480917,298.8265075683594,962600.0
C,2005-09-22,285.9363185216928,290.08217201488833,284.4693319946487,288.168701171875,1224380.0
C,2005-12-21,318.5444816616527,320.2833903902199,316.3547338249296,317.32080078125,1475210.0
C,2015-03-20,39.065587085123305,39.60940595308965,39.04323925987999,39.467864990234375,22466200.0
C,2015-09-23,37.6133687759534,37.79994302018551,37.27753456695618,37.40440368652344,13680200.0
C,2015-12-21,38.626294524774984,38.77569093767878,38.15569967095243,38.68605422973633,16929000.0
C,2018-03-20,56.099231570204914,56.4678474544896,55.83812328137974,55.999393463134766,13113500.0
C,2018-06-21,51.82002416494114,52.537597725161056,51.465087331575816,52.18266677856445,16545800.0
C,2018-12-21,40.5753466853573,41.091333618569166,38.996113227387696,39.27756118774414,52323000.0
C,2022-06-21,42.096988677978516,42.43053540373827,41.71077897071246,42.096988677978516,20289700.0
C,2022-09-22,41.31544519259379,41.54590960501188,40.32266995380154,40.40244674682617,18443100.0
C,2022-12-21,39.641571830330385,40.25130450394493,39.60570439764561,40.17957305908203,22492300.0
C,2025-03-20,69.54216982028072,71.50165605672333,69.11108045631238,70.36515045166016,15315600.0
C,2025-06-20,77.90013790180531,78.28529265957778,77.35697460642874,77.47547912597656,17336500.0
C,2025-09-22,101.15686030507175,103.19470519709938,101.09721077390542,102.87660217285156,11474500.0
CLF,2005-06-21,12.247132480545615,12.287287166446102,12.004197741383722,12.054390907287598,3337600.0
CLF,2005-09-22,16.910049075414502,16.918101664041036,16.511454385709353,16.769132614135742,2279200.0
CLF,2005-12-21,17.868651248847357,18.81292965448255,17.715308010725582,18.794771194458008,2854000.0
CLF,2015-03-20,4.119142614185385,4.1664892626655465,3.9297569233269485,4.071796417236328,11885000.0
CLF,2015-09-23,2.6229941172934943,2.736625749580587,2.4809546333760126,2.4998934268951416,4403200.0
CLF,2015-12-21,1.5624334990151691,1.5624334990151691,1.4203941105379323,1.467740535736084,2955700.0
CLF,2018-03-20,6.751606722524792,6.770545292441549,6.4675277222423295,6.571690082550049,11884900.0
CLF,2018-06-21,8.105715696300969,8.276162366542458,8.048899537512334,8.143592834472656,5664900.0
CLF,2018-12-21,7.395518474261993,7.584904622989774,7.234540405879271,7.2724175453186035,9850800.0
CLF,2022-06-21,17.479999542236328,17.68000030517578,16.739999771118164,16.760000228881836,14922300.0
CLF,2022-09-22,14.489999771118164,14.619999885559082,13.970000267028809,14.100000381469727,15143500.0
CLF,2022-12-21,14.699999809265137,15.260000228881836,14.609999656677246,15.130000114440918,9699200.0
CLF,2025-03-20,9.420000076293945,9.619999885559082,9.270000457763672,9.529999732971191,16071100.0
CLF,2025-06-20,7.46999979019165,7.679999828338623,6.96999979019165,6.980000019073486,44342900.0
CLF,2025-09-22,11.579999923706055,11.890000343322754,11.359999656677246,11.75,19675000.0
CLSK,2018-03-20,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,0.0
CLSK,2018-06-21,22.5,22.5,22.5,22.5,0.0
CLSK,2018-12-21,23.5,23.5,21.0,21.0,2560.0
CLSK,2022-06-21,4.800000190734863,5.079999923706055,4.579999923706055,4.730000019073486,1740900.0
CLSK,2022-09-22,3.259999990463257,3.309999942779541,3.0299999713897705,3.1600000858306885,3139300.0
CLSK,2022-12-21,1.9700000286102295,2.0999999046325684,1.8109999895095825,2.0899999141693115,2565700.0
CLSK,2025-03-20,7.920000076293945,8.210000038146973,7.679999828338623,7.75,23177900.0
CLSK,2025-06-20,9.289999961853027,9.430000305175781,8.850000381469727,9.0,36242700.0
CLSK,2025-09-22,13.234999656677246,13.819999694824219,12.510000228881836,13.739999771118164,34536600.0
COST,2005-06-21,31.294390392948713,31.321438886890075,30.861624807832346,31.037437438964844,2390600.0
COST,2005-09-22,28.058896039043578,29.265583679401615,27.90297592936001,29.184234619140625,4422400.0
COST,2005-12-21,33.62852988435186,33.95469028853696,33.404293148422596,33.845970153808594,2434500.0
COST,2015-03-20,126.98142895947251,127.83280382519204,126.66424259595219,127.3653793334961,5859300.0
COST,2015-09-23,120.40240319324889,122.22362849813179,119.72257965173223,122.0557632446289,2310200.0
COST,2015-12-21,133.62969783511318,134.15138892158552,132.3843645128497,134.11773681640625,1453500.0
COST,2018-03-20,166.28713795487297,168.51507624809028,165.83795607353397,168.30845642089844,1852500.0
COST,2018-06-21,187.5577032877503,190.20659655008782,187.40453776720958,189.17047119140625,1825800.0
COST,2018-12-21,178.50219886322236,181.70719264390158,175.93095935388573,176.11203002929688,5080200.0
COST,2022-06-21,430.9031639366717,444.55092052762126,429.55467452261047,442.91546630859375,2420600.0
COST,2022-09-22,473.27389865448157,473.27389865448157,464.0862570453405,466.73046875,3133100.0
COST,2022-12-21,440.9009877413008,445.03761136563844,437.8489134305791,443.4731750488281,1462400.0
COST,2025-03-20,897.8111601696334,903.7666712095004,890.441415849641,891.7361450195312,1891800.0
COST,2025-06-20,981.2404546167485,985.8973883247049,971.1786829047896,977.55078125,3255700.0
COST,2025-09-22,946.0416038370369,948.6578975839328,938.2825613184034,941.9274291992188,2794300.0
CSCO,2005-06-21,12.769582078536441,12.938715772122151,12.658994711221025,12.860654830932617,48643300.0
CSCO,2005-09-22,11.54011679864372,11.800322118644202,11.501086310832855,11.780807495117188,48006300.0
CSCO,2005-12-21,11.260395611424817,11.30593138731843,11.169324059637592,11.195343971252441,77024500.0
CSCO,2015-03-20,20.41847206854423,20.540480564726067,20.325170729106322,20.41129493713379,37628700.0
CSCO,2015-09-23,18.379393738364485,18.444982488799138,18.226354247353267,18.423120498657227,18804200.0
CSCO,2015-12-21,19.526726598547768,19.578151162382895,19.401837771570627,19.570804595947266,20242900.0
CSCO,2018-03-20,35.29045938739409,35.40944090986995,35.04455939949955,35.19527053833008,22809700.0
CSCO,2018-06-21,34.93447522732865,35.006439251129635,34.43073011094953,34.51068878173828,20924400.0
CSCO,2018-12-21,34.81199890343796,35.25820195413777,33.86280349166485,33.95204162597656,77915100.0
CSCO,2022-06-21,39.40807351595562,39.83084666700782,39.30912551313321,39.70491409301758,23277900.0
CSCO,2022-09-22,37.520949383459666,37.711548439821264,37.339424988800594,37.34850311279297,16691000.0
CSCO,2022-12-21,43.68637393596466,43.93370757614932,43.439040295779996,43.65889358520508,15599400.0
CSCO,2025-03-20,59.36131984123713,59.89133252813859,59.22390997666372,59.49872970581055,16528600.0
CSCO,2025-06-20,65.69586082707261,65.85395345236185,64.93506079811415,65.52789306640625,50421700.0
CSCO,2025-09-22,67.4527012817235,67.59186038759802,66.8960648582255,67.3433609008789,20396700.0
CVX,2005-06-21,26.999462838261547,27.177661755177553,26.75272507190923,26.857816696166992,9664900.0
CVX,2005-09-22,29.883985225617376,29.916207497720357,28.908106936251148,29.354618072509766,7655400.0
CVX,2005-12-21,26.670914891448927,26.879716772886418,26.387872537726153,26.457473754882812,10767000.0
CVX,2015-03-20,66.30832556055303,67.54897026718449,66.19496703901432,67.40412139892578,14064900.0
CVX,2015-09-23,49.850100875500196,49.933826664501076,48.793845922037455,49.02570724487305,9043000.0
CVX,2015-12-21,58.933926589350094,59.129500791786775,57.50621153477252,58.17769241333008,12852300.0
CVX,2018-03-20,81.90945789383676,82.73176583039522,81.83080149818554,81.87370300292969,4587200.0
CVX,2018-06-21,89.80053224659319,89.86544565255964,88.11271765544736,88.42286682128906,7290800.0
CVX,2018-12-21,76.19403157065834,78.63529922996032,75.67195387114552,76.62786865234375,19912800.0
CVX,2022-06-21,131.8185718689199,135.26033366258994,131.28973656683613,134.02059936523438,13772000.0
CVX,2022-09-22,137.87156020407681,138.46643106388964,135.36957586992148,135.50079345703125,6981100.0
CVX,2022-12-21,154.44513528764952,155.12396063370244,152.655515836008,154.01315307617188,5479400.0
CVX,2025-03-20,157.63205491898637,159.73857557678073,156.93631980854397,159.21678161621094,9545900.0
CVX,2025-06-20,145.26252012701883,146.61224248608255,144.65610841729364,146.26992797851562,23705900.0
CVX,2025-09-22,153.9011575593435,155.38458991753868,153.4363475465553,154.326416015625,5244000.0
DIS,2005-06-21,21.163719218299057,21.330300024644625,21.0764626784845,21.203380584716797,3888697.0
DIS,2005-09-22,18.427034378051758,18.522223207276816,18.165264714258896,18.427034378051758,11440142.0
DIS,2005-12-21,19.45665528912483,19.544840931740485,19.200119606058262,19.320371627807617,7954688.0
DIS,2015-03-20,98.18676789253763,99.19750118047658,97.88627811566973,98.73310852050781,8710100.0
DIS,2015-09-23,93.82130382408205,93.99531359134018,92.85048123107951,93.02449798583984,5818000.0
DIS,2015-12-21,100.28496937642741,101.48322302959302,97.08654146839845,98.2479248046875,22847200.0
DIS,2018-03-20,96.47619656689137,97.0557764197531,95.72559303205543,96.29566955566406,8330300.0
DIS,2018-06-21,101.67340872045008,101.901437880416,100.5142490131726,100.60926055908203,7707800.0
DIS,2018-12-21,102.76448100021977,104.96512802331775,100.2453173385509,100.59278869628906,15530600.0
DIS,2022-06-21,92.71658173758372,93.2539230938843,91.12407932957551,91.14362335205078,16649800.0
DIS,2022-09-22,101.81236959477694,102.25202061464263,99.67275401146638,99.80953979492188,10953400.0
DIS,2022-12-21,85.18396575483658,86.07302492122336,84.49030207776158,84.92017364501953,11004800.0
DIS,2025-03-20,98.4808813362024,98.95563431179785,97.56105357706454,97.77864837646484,7836500.0
DIS,2025-06-20,116.95655905153451,117.7478115180404,115.62132711700576,116.34333801269531,17180400.0
DIS,2025-09-22,111.00892400218635,112.86635190018592,110.77053145528677,111.80354309082031,15479800.0
DKNG,2022-06-21,11.725000381469727,12.5,11.631999969482422,12.170000076293945,20143500.0
DKNG,2022-09-22,16.510000228881836,16.780000686645508,15.484999656677246,15.579999923706055,16244400.0
DKNG,2022-12-21,12.020000457763672,12.1899995803833,11.75,11.770000457763672,9002600.0
DKNG,2025-03-20,38.16999816894531,39.29999923706055,38.09000015258789,38.439998626708984,8991700.0
DKNG,2025-06-20,40.13999938964844,40.9900016784668,40.099998474121094,40.5099983215332,14059900.0
DKNG,2025-09-22,43.290000915527344,44.02000045776367,42.68000030517578,43.84000015258789,9810900.0
EQT,2005-06-21,14.506285429664917,14.566458707399896,14.471899193542113,14.497689247131348,800197.0
EQT,2005-09-22,16.917122645179326,16.930095695399466,16.566844228478594,16.731172561645508,569837.0
EQT,2005-12-21,16.27217718574297,16.36349628754815,16.15041889121461,16.22869110107422,1208379.0
EQT,2015-03-20,39.48983064066047,40.114828711753596,39.414832133491714,39.45983123779297,3238447.0
EQT,2015-09-23,36.636220268007065,36.77131835448137,35.880680800748245,36.07582092285156,1863820.0
EQT,2015-12-21,24.58864796214399,24.8539581881379,24.078054034206016,24.80890464782715,4238510.0
EQT,2018-03-20,24.642207483500428,24.762879255423986,24.33047133865254,24.39080810546875,3484422.0
EQT,2018-06-21,28.39463478353089,28.706553575565653,28.01731301021393,28.14811897277832,3840616.0
EQT,2018-12-21,17.082041167737557,17.665645901369697,16.915296453303352,17.295103073120117,10150200.0
EQT,2022-06-21,34.773582291157766,35.38980043078354,34.05308074792477,34.88734436035156,7103700.0
EQT,2022-09-22,43.6122155935932,45.029804472733744,42.213655167180754,42.461021423339844,6841400.0
EQT,2022-12-21,35.26448414629768,35.42677522588284,34.55805090576349,34.978092193603516,4151000.0
EQT,2025-03-20,52.82347784313147,54.0127501624601,52.56580400122997,53.2496337890625,9073600.0
EQT,2025-06-20,59.083238201669054,60.435076052817834,58.42719969058818,60.07723617553711,11714600.0
EQT,2025-09-22,48.875178306647356,50.13145415438163,48.45641715511771,49.82237243652344,8402300.0
F,2005-06-21,5.440336227416992,5.474429501638946,5.406242953195039,5.440336227416992,10520100.0
F,2005-09-22,4.74845656111997,4.836937269568896,4.738625631729461,4.777950286865234,10651100.0
F,2005-12-21,4.006264004655024,4.105798416805595,3.9813802829630016,3.9913339614868164,16973100.0
F,2015-03-20,9.170618329193433,9.277188502865117,9.165009260071708,9.243534088134766,42096800.0
F,2015-09-23,7.967508184578168,7.978947251988686,7.727281768778873,7.824516296386719,31598400.0
F,2015-12-21,8.025475237591351,8.060142207806424,7.898361727752459,7.933028697967529,31598000.0
F,2018-03-20,7.389888812762444,7.44339021828395,7.336387407240938,7.349762439727783,45612800.0
F,2018-06-21,7.9973447611859925,8.017676812324645,7.88890629332084,7.936347961425781,33316700.0
F,2018-12-21,5.750834901793711,5.876765135283718,5.6249040010989155,5.631900310516357,57542300.0
F,2022-06-21,8.911889740477363,8.996764614556099,8.757571453130739,8.842446327209473,66283400.0
F,2022-09-22,10.224254967979801,10.317769406759247,9.935918595946504,9.951504707336426,82004400.0
F,2022-12-21,9.142102885970099,9.283841159706963,9.094857295361226,9.27596664428711,49256000.0
F,2025-03-20,9.68168922968449,9.758604266744381,9.6047741926246,9.624003410339355,109103700.0
F,2025-06-20,10.232655914559361,10.339957956568757,10.203392144137931,10.33020305633545,116743400.0
F,2025-09-22,11.46737794282768,11.56623408031784,11.437720253086743,11.526691436767578,58432700.0
GE,2005-06-21,105.11251789245685,105.31504311902737,104.59172821044923,104.59172821044922,4589815.0
GE,2005-09-22,97.67078767362838,98.28618259020897,97.17261794515397,97.58287811279297,4535104.0
GE,2005-12-21,104.49866648046589,104.49866648046589,103.2971922044108,103.50232696533203,4767553.0
GE,2015-03-20,104.67954800495808,105.46444250548342,104.51430913424002,104.92740631103516,10565104.0
GE,2015-09-23,105.12763519813714,106.47273498408288,105.00153669375248,105.67407989501953,8594791.0
GE,2015-12-21,128.8246326773521,129.58691004646883,127.681216623677,128.73992919921875,8496553.0
