date,body1,body2,aspect_type,aspect_nature,orb,exact,body1_sign,body2_sign,primary_scoring,bonus_eligible,influence_weight
2018-01-14,Pluto,Jupiter,sextile,harmonious,0.18,True,Capricorn,Scorpio,False,True,95.0
2018-01-15,Sun,Venus,conjunction,neutral,1.48,False,Capricorn,Capricorn,True,,
2018-01-15,Sun,Mars,sextile,harmonious,2.1,False,Capricorn,Scorpio,True,,
2018-01-15,Moon,Mercury,conjunction,neutral,2.15,False,Capricorn,Capricorn,True,,
2018-01-15,Moon,Saturn,conjunction,neutral,4.96,False,Capricorn,Capricorn,True,,
2018-01-15,Mercury,Saturn,conjunction,neutral,2.81,False,Capricorn,Capricorn,True,,
2018-01-15,Venus,Mars,sextile,harmonious,3.58,False,Capricorn,Scorpio,True,,
2018-01-15,Mars,Jupiter,conjunction,neutral,3.99,False,Scorpio,Scorpio,True,,
2018-01-15,Uranus,Sun,square,harsh,0.64,True,Aries,Capricorn,False,True,90.0
2018-01-15,Pluto,Jupiter,sextile,harmonious,0.07,True,Capricorn,Scorpio,False,True,95.0
2018-01-16,Sun,Moon,conjunction,neutral,6.45,False,Capricorn,Capricorn,True,,
2018-01-16,Sun,Venus,conjunction,neutral,1.72,False,Capricorn,Capricorn,True,,
2018-01-16,Sun,Mars,sextile,harmonious,2.5,False,Capricorn,Scorpio,True,,
2018-01-16,Moon,Mars,sextile,harmonious,3.96,False,Capricorn,Scorpio,True,,
2018-01-16,Moon,Jupiter,sextile,harmonious,0.51,True,Capricorn,Scorpio,True,,
2018-01-16,Mercury,Saturn,conjunction,neutral,4.11,False,Capricorn,Capricorn,True,,
2018-01-16,Mars,Jupiter,conjunction,neutral,4.46,False,Scorpio,Scorpio,True,,
2018-01-16,Pluto,Moon,conjunction,neutral,0.54,True,Capricorn,Capricorn,False,True,95.0
2018-01-16,Pluto,Jupiter,sextile,harmonious,0.03,True,Capricorn,Scorpio,False,True,95.0
2018-01-17,Sun,Moon,conjunction,neutral,4.4,False,Capricorn,Aquarius,True,,
2018-01-17,Sun,Venus,conjunction,neutral,1.96,False,Capricorn,Capricorn,True,,
2018-01-17,Sun,Mars,sextile,harmonious,2.9,False,Capricorn,Scorpio,True,,
2018-01-17,Moon,Venus,conjunction,neutral,2.44,False,Aquarius,Capricorn,True,,
2018-01-17,Mercury,Saturn,conjunction,neutral,5.43,False,Capricorn,Capricorn,True,,
2018-01-17,Mars,Jupiter,conjunction,neutral,4.94,False,Scorpio,Scorpio,True,,
2018-01-17,Pluto,Jupiter,sextile,harmonious,0.14,True,Capricorn,Scorpio,False,True,95.0
2018-01-18,Sun,Venus,conjunction,neutral,2.2,False,Capricorn,Aquarius,True,,
2018-01-18,Sun,Mars,sextile,harmonious,3.3,False,Capricorn,Scorpio,True,,
2018-01-18,Moon,Jupiter,square,harsh,5.95,False,Aquarius,Scorpio,True,,
2018-01-18,Mercury,Saturn,conjunction,neutral,6.75,False,Capricorn,Capricorn,True,,
2018-01-18,Mars,Jupiter,conjunction,neutral,5.42,False,Scorpio,Scorpio,True,,
2018-01-18,Pluto,Jupiter,sextile,harmonious,0.24,True,Capricorn,Scorpio,False,True,95.0
2018-01-19,Sun,Venus,conjunction,neutral,2.44,False,Capricorn,Aquarius,True,,
2018-01-19,Sun,Mars,sextile,harmonious,3.7,False,Capricorn,Scorpio,True,,
2018-01-19,Moon,Mars,square,harsh,0.07,True,Aquarius,Scorpio,True,,
2018-01-19,Moon,Jupiter,square,harsh,5.97,False,Aquarius,Scorpio,True,,
2018-01-19,Mars,Jupiter,conjunction,neutral,5.91,False,Scorpio,Scorpio,True,,
2018-01-19,Neptune,Mercury,sextile,harmonious,0.78,True,Pisces,Capricorn,False,True,85.0
2018-01-19,Pluto,Jupiter,sextile,harmonious,0.34,True,Capricorn,Scorpio,False,True,95.0
2018-01-20,Sun,Venus,conjunction,neutral,2.68,False,Aquarius,Aquarius,True,,
2018-01-20,Mars,Jupiter,conjunction,neutral,6.39,False,Scorpio,Scorpio,True,,
2018-01-20,Neptune,Mercury,sextile,harmonious,0.65,True,Pisces,Capricorn,False,True,85.0
2018-01-20,Pluto,Jupiter,sextile,harmonious,0.44,True,Capricorn,Scorpio,False,True,95.0
2018-01-21,Sun,Venus,conjunction,neutral,2.92,False,Aquarius,Aquarius,True,,
2018-01-21,Moon,Jupiter,trine,harmonious,0.3,True,Pisces,Scorpio,True,,
2018-01-21,Mars,Jupiter,conjunction,neutral,6.88,False,Scorpio,Scorpio,True,,
2018-01-21,Pluto,Moon,sextile,harmonious,0.85,True,Capricorn,Pisces,False,True,95.0
2018-01-21,Pluto,Jupiter,sextile,harmonious,0.54,True,Capricorn,Scorpio,False,True,95.0
2018-01-22,Sun,Moon,sextile,harmonious,0.53,True,Aquarius,Aries,True,,
2018-01-22,Sun,Venus,conjunction,neutral,3.16,False,Aquarius,Aquarius,True,,
2018-01-22,Moon,Venus,sextile,harmonious,2.62,False,Aries,Aquarius,True,,
2018-01-22,Moon,Mars,trine,harmonious,5.43,False,Aries,Scorpio,True,,
2018-01-22,Moon,Saturn,square,harsh,0.89,True,Aries,Capricorn,True,,
2018-01-22,Mars,Jupiter,conjunction,neutral,7.37,False,Scorpio,Scorpio,True,,
2018-01-22,Pluto,Jupiter,sextile,harmonious,0.64,True,Capricorn,Scorpio,False,True,95.0
2018-01-23,Sun,Venus,conjunction,neutral,3.39,False,Aquarius,Aquarius,True,,
2018-01-23,Moon,Mercury,square,harsh,1.68,False,Aries,Capricorn,True,,
2018-01-23,Mercury,Jupiter,sextile,harmonious,2.75,False,Capricorn,Scorpio,True,,
2018-01-23,Mars,Jupiter,conjunction,neutral,7.86,False,Scorpio,Scorpio,True,,
2018-01-23,Pluto,Jupiter,sextile,harmonious,0.73,True,Capricorn,Scorpio,False,True,95.0
2018-01-24,Sun,Moon,square,harsh,5.37,False,Aquarius,Aries,True,,
2018-01-24,Sun,Venus,conjunction,neutral,3.63,False,Aquarius,Aquarius,True,,
2018-01-24,Moon,Saturn,trine,harmonious,4.97,False,Aries,Capricorn,True,,
2018-01-24,Mercury,Jupiter,sextile,harmonious,1.37,False,Capricorn,Scorpio,True,,
2018-01-24,Pluto,Mercury,conjunction,neutral,0.55,True,Capricorn,Capricorn,False,True,95.0
2018-01-24,Pluto,Jupiter,sextile,harmonious,0.82,True,Capricorn,Scorpio,False,True,95.0
2018-01-25,Sun,Venus,conjunction,neutral,3.87,False,Aquarius,Aquarius,True,,
2018-01-25,Moon,Venus,square,harsh,3.33,False,Taurus,Aquarius,True,,
2018-01-25,Mercury,Jupiter,sextile,harmonious,0.03,True,Capricorn,Scorpio,True,,
2018-01-25,Neptune,Moon,sextile,harmonious,0.1,True,Pisces,Taurus,False,True,85.0
2018-01-25,Pluto,Mercury,conjunction,neutral,0.94,True,Capricorn,Capricorn,False,True,95.0
2018-01-25,Pluto,Jupiter,sextile,harmonious,0.91,True,Capricorn,Scorpio,False,True,95.0
2018-01-26,Sun,Venus,conjunction,neutral,4.11,False,Aquarius,Aquarius,True,,
2018-01-26,Moon,Mercury,trine,harmonious,4.57,False,Taurus,Capricorn,True,,
2018-01-26,Moon,Mars,opposition,harsh,3.33,False,Taurus,Scorpio,True,,
2018-01-26,Mercury,Jupiter,sextile,harmonious,1.44,False,Capricorn,Scorpio,True,,
2018-01-26,Pluto,Jupiter,sextile,harmonious,1.0,True,Capricorn,Scorpio,False,True,95.0
2018-01-27,Sun,Moon,trine,harmonious,3.51,False,Aquarius,Gemini,True,,
2018-01-27,Sun,Venus,conjunction,neutral,4.35,False,Aquarius,Aquarius,True,,
2018-01-27,Moon,Venus,trine,harmonious,0.84,True,Gemini,Aquarius,True,,
2018-01-27,Mercury,Jupiter,sextile,harmonious,2.86,False,Capricorn,Scorpio,True,,
2018-01-28,Sun,Venus,conjunction,neutral,4.59,False,Aquarius,Aquarius,True,,
2018-01-28,Uranus,Moon,sextile,harmonious,0.83,True,Aries,Gemini,False,True,90.0
2018-01-28,Uranus,Mercury,square,harsh,0.31,True,Aries,Capricorn,False,True,90.0
2018-01-29,Sun,Venus,conjunction,neutral,4.83,False,Aquarius,Aquarius,True,,
2018-01-30,Sun,Venus,conjunction,neutral,5.07,False,Aquarius,Aquarius,True,,
2018-01-30,Moon,Mercury,opposition,harsh,2.62,False,Cancer,Capricorn,True,,
2018-01-30,Moon,Jupiter,trine,harmonious,4.59,False,Cancer,Scorpio,True,,
2018-01-30,Venus,Jupiter,square,harsh,5.48,False,Aquarius,Scorpio,True,,
2018-01-30,Uranus,Moon,square,harsh,0.78,True,Aries,Cancer,False,True,90.0
2018-01-31,Sun,Moon,opposition,harsh,0.84,True,Aquarius,Leo,True,,
2018-01-31,Sun,Venus,conjunction,neutral,5.31,False,Aquarius,Aquarius,True,,
2018-01-31,Mercury,Mars,sextile,harmonious,3.15,False,Capricorn,Sagittarius,True,,
2018-01-31,Venus,Jupiter,square,harsh,4.33,False,Aquarius,Scorpio,True,,
2018-02-01,Sun,Venus,conjunction,neutral,5.55,False,Aquarius,Aquarius,True,,
2018-02-01,Moon,Jupiter,square,harsh,4.28,False,Leo,Scorpio,True,,
2018-02-01,Mercury,Mars,sextile,harmonious,2.17,False,Aquarius,Sagittarius,True,,
2018-02-01,Venus,Jupiter,square,harsh,3.18,False,Aquarius,Scorpio,True,,
2018-02-01,Uranus,Moon,trine,harmonious,0.63,True,Aries,Leo,False,True,90.0
2018-02-02,Sun,Venus,conjunction,neutral,5.79,False,Aquarius,Aquarius,True,,
2018-02-02,Moon,Mars,square,harsh,5.89,False,Virgo,Sagittarius,True,,
2018-02-02,Moon,Saturn,trine,harmonious,5.17,False,Virgo,Capricorn,True,,
2018-02-02,Mercury,Mars,sextile,harmonious,1.18,False,Aquarius,Sagittarius,True,,
2018-02-02,Venus,Jupiter,square,harsh,2.03,False,Aquarius,Scorpio,True,,
2018-02-03,Sun,Venus,conjunction,neutral,6.03,False,Aquarius,Aquarius,True,,
2018-02-03,Moon,Jupiter,sextile,harmonious,2.83,False,Virgo,Scorpio,True,,
2018-02-03,Mercury,Mars,sextile,harmonious,0.17,True,Aquarius,Sagittarius,True,,
2018-02-03,Venus,Jupiter,square,harsh,0.87,True,Aquarius,Scorpio,True,,
2018-02-04,Sun,Venus,conjunction,neutral,6.27,False,Aquarius,Aquarius,True,,
2018-02-04,Sun,Jupiter,square,harsh,5.99,False,Aquarius,Scorpio,True,,
2018-02-04,Moon,Mercury,trine,harmonious,1.74,False,Libra,Aquarius,True,,
2018-02-04,Moon,Mars,sextile,harmonious,2.6,False,Libra,Sagittarius,True,,
2018-02-04,Moon,Saturn,square,harsh,2.9,False,Libra,Capricorn,True,,
2018-02-04,Mercury,Mars,sextile,harmonious,0.85,True,Aquarius,Sagittarius,True,,
2018-02-04,Venus,Jupiter,square,harsh,0.28,True,Aquarius,Scorpio,True,,
2018-02-05,Sun,Moon,trine,harmonious,4.77,False,Aquarius,Libra,True,,
2018-02-05,Sun,Venus,conjunction,neutral,6.51,False,Aquarius,Aquarius,True,,
2018-02-05,Sun,Jupiter,square,harsh,5.07,False,Aquarius,Scorpio,True,,
2018-02-05,Moon,Venus,trine,harmonious,1.75,False,Libra,Aquarius,True,,
2018-02-05,Mercury,Mars,sextile,harmonious,1.89,False,Aquarius,Sagittarius,True,,
2018-02-05,Venus,Jupiter,square,harsh,1.44,False,Aquarius,Scorpio,True,,
2018-02-06,Sun,Mercury,conjunction,neutral,8.0,False,Aquarius,Aquarius,True,,
2018-02-06,Sun,Venus,conjunction,neutral,6.75,False,Aquarius,Aquarius,True,,
2018-02-06,Sun,Jupiter,square,harsh,4.15,False,Aquarius,Scorpio,True,,
2018-02-06,Moon,Mercury,square,harsh,5.36,False,Scorpio,Aquarius,True,,
2018-02-06,Moon,Saturn,sextile,harmonious,1.1,False,Scorpio,Capricorn,True,,
2018-02-06,Mercury,Mars,sextile,harmonious,2.93,False,Aquarius,Sagittarius,True,,
2018-02-06,Venus,Jupiter,square,harsh,2.61,False,Aquarius,Scorpio,True,,
2018-02-06,Uranus,Venus,sextile,harmonious,0.69,True,Aries,Aquarius,False,True,90.0
2018-02-07,Sun,Moon,square,harsh,1.84,False,Aquarius,Scorpio,True,,
2018-02-07,Sun,Mercury,conjunction,neutral,7.34,False,Aquarius,Aquarius,True,,
2018-02-07,Sun,Venus,conjunction,neutral,7.0,False,Aquarius,Aquarius,True,,
2018-02-07,Sun,Jupiter,square,harsh,3.23,False,Aquarius,Scorpio,True,,
2018-02-07,Moon,Mercury,square,harsh,5.5,False,Scorpio,Aquarius,True,,
2018-02-07,Moon,Jupiter,conjunction,neutral,5.07,False,Scorpio,Scorpio,True,,
2018-02-07,Mercury,Mars,sextile,harmonious,3.99,False,Aquarius,Sagittarius,True,,
2018-02-07,Venus,Jupiter,square,harsh,3.77,False,Aquarius,Scorpio,True,,
2018-02-07,Uranus,Venus,sextile,harmonious,0.53,True,Aries,Aquarius,False,True,90.0
2018-02-08,Sun,Mercury,conjunction,neutral,6.67,False,Aquarius,Aquarius,True,,
2018-02-08,Sun,Venus,conjunction,neutral,7.24,False,Aquarius,Aquarius,True,,
2018-02-08,Sun,Jupiter,square,harsh,2.3,False,Aquarius,Scorpio,True,,
2018-02-08,Moon,Venus,square,harsh,2.14,False,Scorpio,Aquarius,True,,
2018-02-08,Moon,Jupiter,conjunction,neutral,7.08,False,Scorpio,Scorpio,True,,
2018-02-08,Venus,Jupiter,square,harsh,4.94,False,Aquarius,Scorpio,True,,
2018-02-09,Sun,Mercury,conjunction,neutral,5.99,False,Aquarius,Aquarius,True,,
2018-02-09,Sun,Venus,conjunction,neutral,7.48,False,Aquarius,Aquarius,True,,
2018-02-09,Sun,Jupiter,square,harsh,1.37,False,Aquarius,Scorpio,True,,
2018-02-09,Moon,Mercury,sextile,harmonious,3.63,False,Sagittarius,Aquarius,True,,
2018-02-09,Moon,Mars,conjunction,neutral,2.52,False,Sagittarius,Sagittarius,True,,
2018-02-10,Sun,Moon,sextile,harmonious,1.25,False,Aquarius,Sagittarius,True,,
2018-02-10,Sun,Mercury,conjunction,neutral,5.29,False,Aquarius,Aquarius,True,,
2018-02-10,Sun,Venus,conjunction,neutral,7.72,False,Aquarius,Aquarius,True,,
2018-02-10,Sun,Jupiter,square,harsh,0.44,True,Aquarius,Scorpio,True,,
2018-02-10,Mercury,Jupiter,square,harsh,5.73,False,Aquarius,Scorpio,True,,
2018-02-11,Sun,Mercury,conjunction,neutral,4.58,False,Aquarius,Aquarius,True,,
2018-02-11,Sun,Venus,conjunction,neutral,7.96,False,Aquarius,Pisces,True,,
2018-02-11,Sun,Jupiter,square,harsh,0.49,True,Aquarius,Scorpio,True,,
2018-02-11,Moon,Saturn,conjunction,neutral,1.11,False,Capricorn,Capricorn,True,,
2018-02-11,Mercury,Jupiter,square,harsh,4.09,False,Aquarius,Scorpio,True,,
2018-02-12,Sun,Mercury,conjunction,neutral,3.86,False,Aquarius,Aquarius,True,,
2018-02-12,Sun,Jupiter,square,harsh,1.43,False,Aquarius,Scorpio,True,,
2018-02-12,Mercury,Jupiter,square,harsh,2.43,False,Aquarius,Scorpio,True,,
2018-02-13,Sun,Mercury,conjunction,neutral,3.12,False,Aquarius,Aquarius,True,,
2018-02-13,Sun,Jupiter,square,harsh,2.37,False,Aquarius,Scorpio,True,,
2018-02-13,Mercury,Jupiter,square,harsh,0.75,True,Aquarius,Scorpio,True,,
2018-02-13,Venus,Saturn,sextile,harmonious,2.87,False,Pisces,Capricorn,True,,
2018-02-13,Uranus,Sun,sextile,harmonious,0.59,True,Aries,Aquarius,False,True,90.0
2018-02-14,Sun,Mercury,conjunction,neutral,2.36,False,Aquarius,Aquarius,True,,
2018-02-14,Sun,Jupiter,square,harsh,3.31,False,Aquarius,Scorpio,True,,
2018-02-14,Moon,Mars,sextile,harmonious,1.18,False,Aquarius,Sagittarius,True,,
2018-02-14,Mercury,Jupiter,square,harsh,0.94,True,Aquarius,Scorpio,True,,
2018-02-14,Venus,Saturn,sextile,harmonious,1.71,False,Pisces,Capricorn,True,,
2018-02-14,Uranus,Sun,sextile,harmonious,0.39,True,Aries,Aquarius,False,True,90.0
2018-02-15,Sun,Moon,conjunction,neutral,4.25,False,Aquarius,Aquarius,True,,
2018-02-15,Sun,Mercury,conjunction,neutral,1.59,False,Aquarius,Aquarius,True,,
2018-02-15,Sun,Jupiter,square,harsh,4.25,False,Aquarius,Scorpio,True,,
2018-02-15,Moon,Mercury,conjunction,neutral,2.65,False,Aquarius,Aquarius,True,,
2018-02-15,Moon,Jupiter,square,harsh,0.0,True,Aquarius,Scorpio,True,,
2018-02-15,Mercury,Jupiter,square,harsh,2.66,False,Aquarius,Scorpio,True,,
2018-02-15,Venus,Saturn,sextile,harmonious,0.55,True,Pisces,Capricorn,True,,
2018-02-15,Uranus,Mercury,sextile,harmonious,0.23,True,Aries,Aquarius,False,True,90.0
2018-02-16,Sun,Moon,conjunction,neutral,7.03,False,Aquarius,Pisces,True,,
2018-02-16,Sun,Mercury,conjunction,neutral,0.81,True,Aquarius,Aquarius,True,,
2018-02-16,Sun,Jupiter,square,harsh,5.2,False,Aquarius,Scorpio,True,,
2018-02-16,Moon,Mercury,conjunction,neutral,7.84,False,Pisces,Aquarius,True,,
2018-02-16,Moon,Venus,conjunction,neutral,2.14,False,Pisces,Pisces,True,,
2018-02-16,Moon,Saturn,sextile,harmonious,1.52,False,Pisces,Capricorn,True,,
2018-02-16,Mercury,Jupiter,square,harsh,4.38,False,Aquarius,Scorpio,True,,
2018-02-16,Venus,Mars,square,harsh,5.86,False,Pisces,Sagittarius,True,,
2018-02-16,Venus,Saturn,sextile,harmonious,0.61,True,Pisces,Capricorn,True,,
2018-02-16,Neptune,Mars,square,harsh,0.55,True,Pisces,Sagittarius,False,True,85.0
2018-02-17,Sun,Mercury,conjunction,neutral,0.02,True,Aquarius,Aquarius,True,,
2018-02-17,Moon,Mars,square,harsh,3.89,False,Pisces,Sagittarius,True,,
2018-02-17,Moon,Jupiter,trine,harmonious,5.36,False,Pisces,Scorpio,True,,
2018-02-17,Venus,Mars,square,harsh,5.21,False,Pisces,Sagittarius,True,,
2018-02-17,Venus,Saturn,sextile,harmonious,1.78,False,Pisces,Capricorn,True,,
2018-02-17,Neptune,Mars,square,harsh,0.02,True,Pisces,Sagittarius,False,True,85.0
2018-02-18,Sun,Mercury,conjunction,neutral,0.8,True,Aquarius,Pisces,True,,
2018-02-18,Venus,Mars,square,harsh,4.56,False,Pisces,Sagittarius,True,,
2018-02-18,Venus,Saturn,sextile,harmonious,2.94,False,Pisces,Capricorn,True,,
2018-02-18,Neptune,Mars,square,harsh,0.58,True,Pisces,Sagittarius,False,True,85.0
2018-02-19,Sun,Mercury,conjunction,neutral,1.62,False,Pisces,Pisces,True,,
2018-02-19,Moon,Mars,trine,harmonious,1.71,False,Aries,Sagittarius,True,,
2018-02-19,Venus,Mars,square,harsh,3.91,False,Pisces,Sagittarius,True,,
2018-02-20,Sun,Mercury,conjunction,neutral,2.46,False,Pisces,Pisces,True,,
2018-02-20,Mercury,Venus,conjunction,neutral,7.67,False,Pisces,Pisces,True,,
2018-02-20,Mercury,Saturn,sextile,harmonious,2.4,False,Pisces,Capricorn,True,,
2018-02-20,Venus,Mars,square,harsh,3.26,False,Pisces,Sagittarius,True,,
2018-02-20,Uranus,Moon,conjunction,neutral,0.45,True,Aries,Aries,False,True,90.0
2018-02-21,Sun,Mercury,conjunction,neutral,3.31,False,Pisces,Pisces,True,,
2018-02-21,Sun,Saturn,sextile,harmonious,3.93,False,Pisces,Capricorn,True,,
2018-02-21,Moon,Mercury,sextile,harmonious,3.29,False,Taurus,Pisces,True,,
2018-02-21,Moon,Venus,sextile,harmonious,3.78,False,Taurus,Pisces,True,,
2018-02-21,Moon,Saturn,trine,harmonious,2.66,False,Taurus,Capricorn,True,,
2018-02-21,Mercury,Venus,conjunction,neutral,7.07,False,Pisces,Pisces,True,,
2018-02-21,Mercury,Saturn,sextile,harmonious,0.62,True,Pisces,Capricorn,True,,
2018-02-21,Venus,Mars,square,harsh,2.61,False,Pisces,Sagittarius,True,,
2018-02-21,Neptune,Venus,conjunction,neutral,0.34,True,Pisces,Pisces,False,True,85.0
2018-02-22,Sun,Mercury,conjunction,neutral,4.17,False,Pisces,Pisces,True,,
2018-02-22,Sun,Saturn,sextile,harmonious,3.0,False,Pisces,Capricorn,True,,
2018-02-22,Moon,Jupiter,opposition,harsh,0.13,True,Taurus,Scorpio,True,,
2018-02-22,Mercury,Venus,conjunction,neutral,6.45,False,Pisces,Pisces,True,,
2018-02-22,Mercury,Saturn,sextile,harmonious,1.16,False,Pisces,Capricorn,True,,
2018-02-22,Venus,Mars,square,harsh,1.96,False,Pisces,Sagittarius,True,,
2018-02-22,Neptune,Venus,conjunction,neutral,0.87,True,Pisces,Pisces,False,True,85.0
2018-02-23,Sun,Moon,square,harsh,2.08,False,Pisces,Gemini,True,,
2018-02-23,Sun,Mercury,conjunction,neutral,5.04,False,Pisces,Pisces,True,,
2018-02-23,Sun,Saturn,sextile,harmonious,2.08,False,Pisces,Capricorn,True,,
2018-02-23,Moon,Mercury,square,harsh,2.96,False,Gemini,Pisces,True,,
2018-02-23,Mercury,Venus,conjunction,neutral,5.82,False,Pisces,Pisces,True,,
2018-02-23,Mercury,Saturn,sextile,harmonious,2.96,False,Pisces,Capricorn,True,,
2018-02-23,Venus,Mars,square,harsh,1.31,False,Pisces,Sagittarius,True,,
2018-02-24,Sun,Mercury,conjunction,neutral,5.92,False,Pisces,Pisces,True,,
2018-02-24,Sun,Saturn,sextile,harmonious,1.15,False,Pisces,Capricorn,True,,
2018-02-24,Moon,Venus,square,harsh,4.08,False,Gemini,Pisces,True,,
2018-02-24,Moon,Mars,opposition,harsh,3.43,False,Gemini,Sagittarius,True,,
2018-02-24,Mercury,Venus,conjunction,neutral,5.18,False,Pisces,Pisces,True,,
2018-02-24,Mercury,Mars,square,harsh,5.84,False,Pisces,Sagittarius,True,,
2018-02-24,Venus,Mars,square,harsh,0.65,True,Pisces,Sagittarius,True,,
2018-02-25,Sun,Moon,trine,harmonious,1.49,False,Pisces,Cancer,True,,
2018-02-25,Sun,Mercury,conjunction,neutral,6.8,False,Pisces,Pisces,True,,
2018-02-25,Sun,Saturn,sextile,harmonious,0.22,True,Pisces,Capricorn,True,,
2018-02-25,Moon,Saturn,opposition,harsh,1.71,False,Cancer,Capricorn,True,,
2018-02-25,Mercury,Venus,conjunction,neutral,4.54,False,Pisces,Pisces,True,,
2018-02-25,Mercury,Mars,square,harsh,4.54,False,Pisces,Sagittarius,True,,
2018-02-25,Venus,Mars,square,harsh,0.0,True,Pisces,Sagittarius,True,,
2018-02-25,Venus,Jupiter,trine,harmonious,4.84,False,Pisces,Scorpio,True,,
2018-02-25,Neptune,Mercury,conjunction,neutral,0.03,True,Pisces,Pisces,False,True,85.0
2018-02-26,Sun,Mercury,conjunction,neutral,7.69,False,Pisces,Pisces,True,,
2018-02-26,Sun,Saturn,sextile,harmonious,0.71,True,Pisces,Capricorn,True,,
2018-02-26,Moon,Mercury,trine,harmonious,4.31,False,Cancer,Pisces,True,,
2018-02-26,Moon,Venus,trine,harmonious,0.42,True,Cancer,Pisces,True,,
2018-02-26,Moon,Jupiter,trine,harmonious,3.2,False,Cancer,Scorpio,True,,
2018-02-26,Mercury,Venus,conjunction,neutral,3.89,False,Pisces,Pisces,True,,
2018-02-26,Mercury,Mars,square,harsh,3.24,False,Pisces,Sagittarius,True,,
2018-02-26,Venus,Mars,square,harsh,0.65,True,Pisces,Sagittarius,True,,
2018-02-26,Venus,Jupiter,trine,harmonious,3.62,False,Pisces,Scorpio,True,,
2018-02-26,Pluto,Moon,opposition,harsh,0.72,True,Capricorn,Cancer,False,True,95.0
2018-02-27,Sun,Saturn,sextile,harmonious,1.63,False,Pisces,Capricorn,True,,
2018-02-27,Mercury,Venus,conjunction,neutral,3.25,False,Pisces,Pisces,True,,
2018-02-27,Mercury,Mars,square,harsh,1.94,False,Pisces,Sagittarius,True,,
2018-02-27,Mercury,Jupiter,trine,harmonious,5.66,False,Pisces,Scorpio,True,,
2018-02-27,Venus,Mars,square,harsh,1.31,False,Pisces,Sagittarius,True,,
2018-02-27,Venus,Jupiter,trine,harmonious,2.41,False,Pisces,Scorpio,True,,
2018-02-27,Pluto,Venus,sextile,harmonious,0.08,True,Capricorn,Pisces,False,True,95.0
2018-02-28,Sun,Saturn,sextile,harmonious,2.56,False,Pisces,Capricorn,True,,
2018-02-28,Moon,Mars,trine,harmonious,0.86,True,Leo,Sagittarius,True,,
2018-02-28,Moon,Jupiter,square,harsh,4.01,False,Leo,Scorpio,True,,
2018-02-28,Mercury,Venus,conjunction,neutral,2.6,False,Pisces,Pisces,True,,
2018-02-28,Mercury,Mars,square,harsh,0.64,True,Pisces,Sagittarius,True,,
2018-02-28,Mercury,Jupiter,trine,harmonious,3.79,False,Pisces,Scorpio,True,,
2018-02-28,Venus,Mars,square,harsh,1.96,False,Pisces,Sagittarius,True,,
2018-02-28,Venus,Jupiter,trine,harmonious,1.19,False,Pisces,Scorpio,True,,
2018-03-01,Sun,Saturn,sextile,harmonious,3.49,False,Pisces,Capricorn,True,,
2018-03-01,Moon,Saturn,trine,harmonious,3.7,False,Virgo,Capricorn,True,,
2018-03-01,Mercury,Venus,conjunction,neutral,1.97,False,Pisces,Pisces,True,,
2018-03-01,Mercury,Mars,square,harsh,0.65,True,Pisces,Sagittarius,True,,
2018-03-01,Mercury,Jupiter,trine,harmonious,1.93,False,Pisces,Scorpio,True,,
2018-03-01,Venus,Mars,square,harsh,2.61,False,Pisces,Sagittarius,True,,
2018-03-01,Venus,Jupiter,trine,harmonious,0.03,True,Pisces,Scorpio,True,,
2018-03-01,Pluto,Mercury,sextile,harmonious,0.56,True,Capricorn,Pisces,False,True,95.0
2018-03-02,Moon,Mercury,opposition,harsh,5.04,False,Virgo,Pisces,True,,
2018-03-02,Moon,Mars,square,harsh,3.11,False,Virgo,Sagittarius,True,,
2018-03-02,Mercury,Venus,conjunction,neutral,1.34,False,Pisces,Pisces,True,,
2018-03-02,Mercury,Mars,square,harsh,1.93,False,Pisces,Sagittarius,True,,
2018-03-02,Mercury,Jupiter,trine,harmonious,0.08,True,Pisces,Scorpio,True,,
2018-03-02,Venus,Mars,square,harsh,3.27,False,Pisces,Sagittarius,True,,
2018-03-02,Venus,Jupiter,trine,harmonious,1.26,False,Pisces,Scorpio,True,,
2018-03-03,Moon,Saturn,square,harsh,5.36,False,Libra,Capricorn,True,,
2018-03-03,Mercury,Venus,conjunction,neutral,0.73,True,Pisces,Pisces,True,,
2018-03-03,Mercury,Mars,square,harsh,3.19,False,Pisces,Sagittarius,True,,
2018-03-03,Mercury,Jupiter,trine,harmonious,1.75,False,Pisces,Scorpio,True,,
2018-03-03,Venus,Mars,square,harsh,3.92,False,Pisces,Sagittarius,True,,
2018-03-03,Venus,Jupiter,trine,harmonious,2.48,False,Pisces,Scorpio,True,,
2018-03-04,Mercury,Venus,conjunction,neutral,0.14,True,Pisces,Pisces,True,,
2018-03-04,Mercury,Mars,square,harsh,4.44,False,Pisces,Sagittarius,True,,
2018-03-04,Mercury,Jupiter,trine,harmonious,3.57,False,Pisces,Scorpio,True,,
2018-03-04,Venus,Mars,square,harsh,4.58,False,Pisces,Sagittarius,True,,
2018-03-04,Venus,Jupiter,trine,harmonious,3.71,False,Pisces,Scorpio,True,,
2018-03-04,Neptune,Sun,conjunction,neutral,0.08,True,Pisces,Pisces,False,True,85.0
2018-03-05,Mercury,Venus,conjunction,neutral,0.41,True,Pisces,Pisces,True,,
2018-03-05,Mercury,Mars,square,harsh,5.65,False,Pisces,Sagittarius,True,,
